ActivityHour,TotalIntensity,AverageIntensity
3/22/2022 3:00:00 PM,13,0.216667
3/22/2022 4:00:00 PM,104,1.733333
3/22/2022 5:00:00 PM,40,0.666667
3/22/2022 6:00:00 PM,73,1.216667
3/22/2022 7:00:00 PM,7,0.116667
3/22/2022 8:00:00 PM,1,0.016667
3/22/2022 9:00:00 PM,20,0.333333
3/22/2022 10:00:00 PM,0,0
3/22/2022 11:00:00 PM,0,0
3/23/2022 12:00:00 AM,0,0
3/23/2022 1:00:00 AM,0,0
3/23/2022 2:00:00 AM,0,0
3/23/2022 3:00:00 AM,0,0
3/23/2022 4:00:00 AM,0,0
3/23/2022 5:00:00 AM,0,0
3/23/2022 6:00:00 AM,0,0
3/23/2022 7:00:00 AM,0,0
3/23/2022 8:00:00 AM,0,0
3/23/2022 9:00:00 AM,0,0
3/23/2022 10:00:00 AM,0,0
3/23/2022 11:00:00 AM,0,0
3/23/2022 12:00:00 PM,0,0
3/23/2022 1:00:00 PM,0,0
3/23/2022 2:00:00 PM,2,0.033333
3/23/2022 3:00:00 PM,2,0.033333
3/23/2022 4:00:00 PM,0,0
3/23/2022 5:00:00 PM,39,0.65
3/23/2022 6:00:00 PM,7,0.116667
3/23/2022 7:00:00 PM,34,0.566667
3/23/2022 8:00:00 PM,15,0.25
3/23/2022 9:00:00 PM,10,0.166667
3/23/2022 10:00:00 PM,11,0.183333
3/23/2022 11:00:00 PM,0,0
3/24/2022 12:00:00 AM,1,0.016667
3/24/2022 1:00:00 AM,2,0.033333
3/24/2022 2:00:00 AM,0,0
3/24/2022 3:00:00 AM,0,0
3/24/2022 4:00:00 AM,0,0
3/24/2022 5:00:00 AM,2,0.033333
3/24/2022 6:00:00 AM,7,0.116667
3/24/2022 7:00:00 AM,38,0.633333
3/24/2022 8:00:00 AM,29,0.483333
3/24/2022 9:00:00 AM,33,0.55
3/24/2022 10:00:00 AM,67,1.116667
3/24/2022 11:00:00 AM,15,0.25
3/24/2022 12:00:00 PM,4,0.066667
3/24/2022 1:00:00 PM,12,0.2
3/24/2022 2:00:00 PM,40,0.666667
3/24/2022 3:00:00 PM,32,0.533333
3/24/2022 4:00:00 PM,12,0.2
3/24/2022 5:00:00 PM,29,0.483333
3/24/2022 6:00:00 PM,2,0.033333
3/24/2022 7:00:00 PM,18,0.3
3/24/2022 8:00:00 PM,30,0.5
3/24/2022 9:00:00 PM,6,0.1
3/24/2022 10:00:00 PM,2,0.033333
3/24/2022 11:00:00 PM,6,0.1
3/25/2022 12:00:00 AM,33,0.55
3/25/2022 1:00:00 AM,0,0
3/25/2022 2:00:00 AM,0,0
3/25/2022 3:00:00 AM,3,0.05
3/25/2022 4:00:00 AM,5,0.083333
3/25/2022 5:00:00 AM,1,0.016667
3/25/2022 6:00:00 AM,17,0.283333
3/25/2022 7:00:00 AM,40,0.666667
3/25/2022 8:00:00 AM,34,0.566667
3/25/2022 9:00:00 AM,37,0.616667
3/25/2022 10:00:00 AM,34,0.566667
3/25/2022 11:00:00 AM,48,0.8
3/25/2022 12:00:00 PM,20,0.333333
3/25/2022 1:00:00 PM,32,0.533333
3/25/2022 2:00:00 PM,3,0.05
3/25/2022 3:00:00 PM,29,0.483333
3/25/2022 4:00:00 PM,37,0.616667
3/25/2022 5:00:00 PM,25,0.416667
3/25/2022 6:00:00 PM,28,0.466667
3/25/2022 7:00:00 PM,38,0.633333
3/25/2022 8:00:00 PM,11,0.183333
3/25/2022 9:00:00 PM,18,0.3
3/25/2022 10:00:00 PM,4,0.066667
3/25/2022 11:00:00 PM,27,0.45
3/26/2022 12:00:00 AM,31,0.516667
3/26/2022 1:00:00 AM,39,0.65
3/26/2022 2:00:00 AM,0,0
3/26/2022 3:00:00 AM,0,0
3/26/2022 4:00:00 AM,0,0
3/26/2022 5:00:00 AM,7,0.116667
3/26/2022 6:00:00 AM,1,0.016667
3/26/2022 7:00:00 AM,31,0.516667
3/26/2022 8:00:00 AM,12,0.2
3/26/2022 9:00:00 AM,1,0.016667
3/26/2022 10:00:00 AM,16,0.266667
3/26/2022 11:00:00 AM,11,0.183333
3/26/2022 12:00:00 PM,22,0.366667
3/26/2022 1:00:00 PM,12,0.2
3/26/2022 2:00:00 PM,12,0.2
3/26/2022 3:00:00 PM,4,0.066667
3/26/2022 4:00:00 PM,0,0
3/26/2022 5:00:00 PM,0,0
3/26/2022 6:00:00 PM,0,0
3/26/2022 7:00:00 PM,0,0
3/26/2022 8:00:00 PM,0,0
3/26/2022 9:00:00 PM,0,0
3/26/2022 10:00:00 PM,0,0
3/26/2022 11:00:00 PM,0,0
3/27/2022 12:00:00 AM,0,0
3/27/2022 1:00:00 AM,0,0
3/27/2022 2:00:00 AM,0,0
3/27/2022 3:00:00 AM,0,0
3/27/2022 4:00:00 AM,0,0
3/27/2022 5:00:00 AM,0,0
3/27/2022 6:00:00 AM,0,0
3/27/2022 7:00:00 AM,0,0
3/27/2022 8:00:00 AM,0,0
3/27/2022 9:00:00 AM,0,0
3/27/2022 10:00:00 AM,34,0.566667
3/27/2022 11:00:00 AM,10,0.166667
3/27/2022 12:00:00 PM,8,0.133333
3/27/2022 1:00:00 PM,10,0.166667
3/27/2022 2:00:00 PM,7,0.116667
3/27/2022 3:00:00 PM,10,0.166667
3/27/2022 4:00:00 PM,2,0.033333
3/27/2022 5:00:00 PM,2,0.033333
3/27/2022 6:00:00 PM,10,0.166667
3/27/2022 7:00:00 PM,14,0.233333
3/27/2022 8:00:00 PM,8,0.133333
3/27/2022 9:00:00 PM,11,0.183333
3/27/2022 10:00:00 PM,15,0.25
3/27/2022 11:00:00 PM,7,0.116667
3/28/2022 12:00:00 AM,1,0.016667
3/28/2022 1:00:00 AM,0,0
3/28/2022 2:00:00 AM,0,0
3/28/2022 3:00:00 AM,0,0
3/28/2022 4:00:00 AM,0,0
3/28/2022 5:00:00 AM,0,0
3/28/2022 6:00:00 AM,6,0.1
3/28/2022 7:00:00 AM,43,0.716667
3/28/2022 8:00:00 AM,60,1
3/28/2022 9:00:00 AM,56,0.933333
3/28/2022 10:00:00 AM,37,0.616667
3/28/2022 11:00:00 AM,8,0.133333
3/28/2022 12:00:00 PM,37,0.616667
3/28/2022 1:00:00 PM,58,0.966667
3/28/2022 2:00:00 PM,40,0.666667
3/28/2022 3:00:00 PM,0,0
3/28/2022 4:00:00 PM,7,0.116667
3/28/2022 5:00:00 PM,21,0.35
3/28/2022 6:00:00 PM,38,0.633333
3/28/2022 7:00:00 PM,1,0.016667
3/28/2022 8:00:00 PM,0,0
3/28/2022 9:00:00 PM,24,0.4
3/28/2022 10:00:00 PM,27,0.45
3/28/2022 11:00:00 PM,1,0.016667
3/29/2022 12:00:00 AM,1,0.016667
3/29/2022 1:00:00 AM,8,0.133333
3/29/2022 2:00:00 AM,0,0
3/29/2022 3:00:00 AM,5,0.083333
3/29/2022 4:00:00 AM,0,0
3/29/2022 5:00:00 AM,3,0.05
3/29/2022 6:00:00 AM,11,0.183333
3/29/2022 7:00:00 AM,30,0.5
3/29/2022 8:00:00 AM,35,0.583333
3/29/2022 9:00:00 AM,56,0.933333
3/29/2022 10:00:00 AM,16,0.266667
3/29/2022 11:00:00 AM,8,0.133333
3/29/2022 12:00:00 PM,34,0.566667
3/29/2022 1:00:00 PM,13,0.216667
3/29/2022 2:00:00 PM,26,0.433333
3/29/2022 3:00:00 PM,15,0.25
3/29/2022 4:00:00 PM,70,1.166667
3/29/2022 5:00:00 PM,43,0.716667
3/29/2022 6:00:00 PM,17,0.283333
3/29/2022 7:00:00 PM,16,0.266667
3/29/2022 8:00:00 PM,22,0.366667
3/29/2022 9:00:00 PM,42,0.7
3/29/2022 10:00:00 PM,32,0.533333
3/29/2022 11:00:00 PM,5,0.083333
3/30/2022 12:00:00 AM,1,0.016667
3/30/2022 1:00:00 AM,7,0.116667
3/30/2022 2:00:00 AM,2,0.033333
3/30/2022 3:00:00 AM,7,0.116667
3/30/2022 4:00:00 AM,4,0.066667
3/30/2022 5:00:00 AM,13,0.216667
3/30/2022 6:00:00 AM,2,0.033333
3/30/2022 7:00:00 AM,31,0.516667
3/30/2022 8:00:00 AM,26,0.433333
3/30/2022 9:00:00 AM,38,0.633333
3/30/2022 10:00:00 AM,51,0.85
3/30/2022 11:00:00 AM,63,1.05
3/30/2022 12:00:00 PM,22,0.366667
3/30/2022 1:00:00 PM,18,0.3
3/30/2022 2:00:00 PM,52,0.866667
3/30/2022 3:00:00 PM,1,0.016667
3/30/2022 4:00:00 PM,1,0.016667
3/30/2022 5:00:00 PM,5,0.083333
3/30/2022 6:00:00 PM,17,0.283333
3/30/2022 7:00:00 PM,40,0.666667
3/30/2022 8:00:00 PM,4,0.066667
3/30/2022 9:00:00 PM,3,0.05
3/30/2022 10:00:00 PM,1,0.016667
3/30/2022 11:00:00 PM,12,0.2
3/31/2022 12:00:00 AM,3,0.05
3/31/2022 1:00:00 AM,1,0.016667
3/31/2022 2:00:00 AM,0,0
3/31/2022 3:00:00 AM,0,0
3/31/2022 4:00:00 AM,0,0
3/31/2022 5:00:00 AM,5,0.083333
3/31/2022 6:00:00 AM,0,0
3/31/2022 7:00:00 AM,16,0.266667
3/31/2022 8:00:00 AM,16,0.266667
3/31/2022 9:00:00 AM,9,0.15
3/31/2022 10:00:00 AM,65,1.083333
3/31/2022 11:00:00 AM,12,0.2
3/31/2022 12:00:00 PM,14,0.233333
3/31/2022 1:00:00 PM,21,0.35
3/31/2022 2:00:00 PM,31,0.516667
3/31/2022 3:00:00 PM,11,0.183333
3/31/2022 4:00:00 PM,17,0.283333
3/31/2022 5:00:00 PM,6,0.1
3/31/2022 6:00:00 PM,40,0.666667
3/31/2022 7:00:00 PM,15,0.25
3/31/2022 8:00:00 PM,9,0.15
3/31/2022 9:00:00 PM,19,0.316667
3/31/2022 10:00:00 PM,2,0.033333
3/31/2022 11:00:00 PM,14,0.233333
4/1/2022 12:00:00 AM,4,0.066667
4/1/2022 1:00:00 AM,0,0
4/1/2022 2:00:00 AM,3,0.05
4/1/2022 3:00:00 AM,0,0
4/1/2022 4:00:00 AM,0,0
4/1/2022 5:00:00 AM,1,0.016667
4/1/2022 6:00:00 AM,2,0.033333
4/1/2022 7:00:00 AM,53,0.883333
4/1/2022 8:00:00 AM,23,0.383333
4/1/2022 9:00:00 AM,34,0.566667
4/1/2022 10:00:00 AM,21,0.35
4/1/2022 11:00:00 AM,20,0.333333
4/1/2022 12:00:00 PM,33,0.55
4/1/2022 1:00:00 PM,28,0.466667
4/1/2022 2:00:00 PM,3,0.05
4/1/2022 3:00:00 PM,2,0.033333
4/1/2022 4:00:00 PM,1,0.016667
4/1/2022 5:00:00 PM,0,0
4/1/2022 6:00:00 PM,25,0.416667
4/1/2022 7:00:00 PM,23,0.383333
4/1/2022 8:00:00 PM,22,0.366667
4/1/2022 9:00:00 PM,18,0.3
4/1/2022 10:00:00 PM,0,0
4/1/2022 11:00:00 PM,4,0.066667
4/2/2022 12:00:00 AM,7,0.116667
4/2/2022 1:00:00 AM,3,0.05
4/2/2022 2:00:00 AM,0,0
4/2/2022 3:00:00 AM,1,0.016667
4/2/2022 4:00:00 AM,0,0
4/2/2022 5:00:00 AM,0,0
4/2/2022 6:00:00 AM,1,0.016667
4/2/2022 7:00:00 AM,2,0.033333
4/2/2022 8:00:00 AM,8,0.133333
4/2/2022 9:00:00 AM,0,0
4/2/2022 10:00:00 AM,0,0
4/2/2022 11:00:00 AM,0,0
4/2/2022 12:00:00 PM,0,0
4/2/2022 1:00:00 PM,0,0
4/2/2022 2:00:00 PM,30,0.5
4/2/2022 3:00:00 PM,67,1.116667
4/2/2022 4:00:00 PM,64,1.066667
4/2/2022 5:00:00 PM,33,0.55
4/2/2022 6:00:00 PM,57,0.95
4/2/2022 7:00:00 PM,7,0.116667
4/2/2022 8:00:00 PM,40,0.666667
4/2/2022 9:00:00 PM,85,1.416667
4/2/2022 10:00:00 PM,105,1.75
4/2/2022 11:00:00 PM,16,0.266667
4/3/2022 12:00:00 AM,0,0
4/3/2022 1:00:00 AM,0,0
4/3/2022 2:00:00 AM,0,0
4/3/2022 3:00:00 AM,0,0
4/3/2022 4:00:00 AM,0,0
4/3/2022 5:00:00 AM,0,0
4/3/2022 6:00:00 AM,0,0
4/3/2022 7:00:00 AM,0,0
4/3/2022 8:00:00 AM,7,0.116667
4/3/2022 9:00:00 AM,3,0.05
4/3/2022 10:00:00 AM,23,0.383333
4/3/2022 11:00:00 AM,7,0.116667
4/3/2022 12:00:00 PM,4,0.066667
4/3/2022 1:00:00 PM,12,0.2
4/3/2022 2:00:00 PM,6,0.1
4/3/2022 3:00:00 PM,2,0.033333
4/3/2022 4:00:00 PM,1,0.016667
4/3/2022 5:00:00 PM,9,0.15
4/3/2022 6:00:00 PM,17,0.283333
4/3/2022 7:00:00 PM,14,0.233333
4/3/2022 8:00:00 PM,5,0.083333
4/3/2022 9:00:00 PM,9,0.15
4/3/2022 10:00:00 PM,26,0.433333
4/3/2022 11:00:00 PM,0,0
4/4/2022 12:00:00 AM,5,0.083333
4/4/2022 1:00:00 AM,0,0
4/4/2022 2:00:00 AM,0,0
4/4/2022 3:00:00 AM,0,0
4/4/2022 4:00:00 AM,1,0.016667
4/4/2022 5:00:00 AM,1,0.016667
4/4/2022 6:00:00 AM,6,0.1
4/4/2022 7:00:00 AM,3,0.05
4/4/2022 8:00:00 AM,0,0
4/4/2022 9:00:00 AM,19,0.316667
4/4/2022 10:00:00 AM,97,1.616667
4/4/2022 11:00:00 AM,25,0.416667
4/4/2022 12:00:00 PM,2,0.033333
4/4/2022 1:00:00 PM,12,0.2
4/4/2022 2:00:00 PM,14,0.233333
4/4/2022 3:00:00 PM,11,0.183333
4/4/2022 4:00:00 PM,8,0.133333
4/4/2022 5:00:00 PM,44,0.733333
4/4/2022 6:00:00 PM,9,0.15
4/4/2022 7:00:00 PM,17,0.283333
4/4/2022 8:00:00 PM,5,0.083333
4/4/2022 9:00:00 PM,6,0.1
4/4/2022 10:00:00 PM,6,0.1
4/4/2022 11:00:00 PM,33,0.55
4/5/2022 12:00:00 AM,3,0.05
4/5/2022 1:00:00 AM,2,0.033333
4/5/2022 2:00:00 AM,47,0.783333
4/5/2022 3:00:00 AM,7,0.116667
4/5/2022 4:00:00 AM,1,0.016667
4/5/2022 5:00:00 AM,12,0.2
4/5/2022 6:00:00 AM,0,0
4/5/2022 7:00:00 AM,46,0.766667
4/5/2022 8:00:00 AM,22,0.366667
4/5/2022 9:00:00 AM,26,0.433333
4/5/2022 10:00:00 AM,56,0.933333
4/5/2022 11:00:00 AM,26,0.433333
4/5/2022 12:00:00 PM,24,0.4
4/5/2022 1:00:00 PM,22,0.366667
4/5/2022 2:00:00 PM,14,0.233333
4/5/2022 3:00:00 PM,1,0.016667
4/5/2022 4:00:00 PM,20,0.333333
4/5/2022 5:00:00 PM,53,0.883333
4/5/2022 6:00:00 PM,3,0.05
4/5/2022 7:00:00 PM,32,0.533333
4/5/2022 8:00:00 PM,13,0.216667
4/5/2022 9:00:00 PM,9,0.15
4/5/2022 10:00:00 PM,1,0.016667
4/5/2022 11:00:00 PM,15,0.25
4/6/2022 12:00:00 AM,0,0
4/6/2022 1:00:00 AM,0,0
4/6/2022 2:00:00 AM,1,0.016667
4/6/2022 3:00:00 AM,0,0
4/6/2022 4:00:00 AM,0,0
4/6/2022 5:00:00 AM,1,0.016667
4/6/2022 6:00:00 AM,6,0.1
4/6/2022 7:00:00 AM,18,0.3
4/6/2022 8:00:00 AM,18,0.3
4/6/2022 9:00:00 AM,0,0
4/6/2022 10:00:00 AM,20,0.333333
4/6/2022 11:00:00 AM,5,0.083333
4/6/2022 12:00:00 PM,5,0.083333
4/6/2022 1:00:00 PM,31,0.516667
4/6/2022 2:00:00 PM,27,0.45
4/6/2022 3:00:00 PM,28,0.466667
4/6/2022 4:00:00 PM,4,0.066667
4/6/2022 5:00:00 PM,3,0.05
4/6/2022 6:00:00 PM,25,0.416667
4/6/2022 7:00:00 PM,13,0.216667
4/6/2022 8:00:00 PM,18,0.3
4/6/2022 9:00:00 PM,28,0.466667
4/6/2022 10:00:00 PM,11,0.183333
4/6/2022 11:00:00 PM,2,0.033333
4/7/2022 12:00:00 AM,7,0.116667
4/7/2022 1:00:00 AM,8,0.133333
4/7/2022 2:00:00 AM,2,0.033333
4/7/2022 3:00:00 AM,8,0.133333
4/7/2022 4:00:00 AM,0,0
4/7/2022 5:00:00 AM,0,0
4/7/2022 6:00:00 AM,0,0
4/7/2022 7:00:00 AM,48,0.8
4/7/2022 8:00:00 AM,13,0.216667
4/7/2022 9:00:00 AM,10,0.166667
4/7/2022 10:00:00 AM,70,1.166667
4/7/2022 11:00:00 AM,55,0.916667
4/7/2022 12:00:00 PM,0,0
4/7/2022 1:00:00 PM,29,0.483333
4/7/2022 2:00:00 PM,20,0.333333
4/7/2022 3:00:00 PM,2,0.033333
4/7/2022 4:00:00 PM,2,0.033333
4/7/2022 5:00:00 PM,18,0.3
4/7/2022 6:00:00 PM,67,1.116667
4/7/2022 7:00:00 PM,43,0.716667
4/7/2022 8:00:00 PM,75,1.25
4/7/2022 9:00:00 PM,4,0.066667
4/7/2022 10:00:00 PM,35,0.583333
4/7/2022 11:00:00 PM,13,0.216667
4/8/2022 12:00:00 AM,0,0
4/8/2022 1:00:00 AM,0,0
4/8/2022 2:00:00 AM,0,0
4/8/2022 3:00:00 AM,0,0
4/8/2022 4:00:00 AM,0,0
4/8/2022 5:00:00 AM,0,0
4/8/2022 6:00:00 AM,12,0.2
4/8/2022 7:00:00 AM,13,0.216667
4/8/2022 8:00:00 AM,32,0.533333
4/8/2022 9:00:00 AM,0,0
4/8/2022 10:00:00 AM,0,0
4/8/2022 11:00:00 AM,0,0
4/8/2022 12:00:00 PM,11,0.183333
4/8/2022 1:00:00 PM,49,0.816667
4/8/2022 2:00:00 PM,60,1
4/8/2022 3:00:00 PM,32,0.533333
4/8/2022 4:00:00 PM,3,0.05
4/8/2022 5:00:00 PM,7,0.116667
4/8/2022 6:00:00 PM,62,1.033333
4/8/2022 7:00:00 PM,27,0.45
4/8/2022 8:00:00 PM,4,0.066667
4/8/2022 9:00:00 PM,21,0.35
4/8/2022 10:00:00 PM,3,0.05
4/8/2022 11:00:00 PM,10,0.166667
4/9/2022 12:00:00 AM,15,0.25
4/9/2022 1:00:00 AM,0,0
4/9/2022 2:00:00 AM,0,0
4/9/2022 3:00:00 AM,2,0.033333
4/9/2022 4:00:00 AM,3,0.05
4/9/2022 5:00:00 AM,0,0
4/9/2022 6:00:00 AM,0,0
4/9/2022 7:00:00 AM,2,0.033333
4/9/2022 8:00:00 AM,4,0.066667
4/9/2022 9:00:00 AM,29,0.483333
4/9/2022 10:00:00 AM,29,0.483333
4/9/2022 11:00:00 AM,24,0.4
4/9/2022 12:00:00 PM,5,0.083333
4/9/2022 1:00:00 PM,42,0.7
4/9/2022 2:00:00 PM,3,0.05
4/9/2022 3:00:00 PM,18,0.3
4/9/2022 4:00:00 PM,9,0.15
4/9/2022 5:00:00 PM,14,0.233333
4/9/2022 6:00:00 PM,22,0.366667
4/9/2022 7:00:00 PM,23,0.383333
4/9/2022 8:00:00 PM,35,0.583333
4/9/2022 9:00:00 PM,11,0.183333
4/9/2022 10:00:00 PM,11,0.183333
4/9/2022 11:00:00 PM,55,0.916667
4/10/2022 12:00:00 AM,10,0.166667
4/10/2022 1:00:00 AM,6,0.1
4/10/2022 2:00:00 AM,54,0.9
4/10/2022 3:00:00 AM,1,0.016667
4/10/2022 4:00:00 AM,0,0
4/10/2022 5:00:00 AM,1,0.016667
4/10/2022 6:00:00 AM,13,0.216667
4/10/2022 7:00:00 AM,2,0.033333
4/10/2022 8:00:00 AM,1,0.016667
4/10/2022 9:00:00 AM,2,0.033333
4/10/2022 10:00:00 AM,0,0
4/10/2022 11:00:00 AM,0,0
4/10/2022 12:00:00 PM,0,0
4/10/2022 1:00:00 PM,0,0
4/10/2022 2:00:00 PM,1,0.016667
4/10/2022 3:00:00 PM,39,0.65
4/10/2022 4:00:00 PM,5,0.083333
4/10/2022 5:00:00 PM,4,0.066667
4/10/2022 6:00:00 PM,12,0.2
4/10/2022 7:00:00 PM,32,0.533333
4/10/2022 8:00:00 PM,6,0.1
4/10/2022 9:00:00 PM,53,0.883333
4/10/2022 10:00:00 PM,0,0
4/10/2022 11:00:00 PM,14,0.233333
4/11/2022 12:00:00 AM,2,0.033333
4/11/2022 1:00:00 AM,1,0.016667
4/11/2022 2:00:00 AM,1,0.016667
4/11/2022 3:00:00 AM,0,0
4/11/2022 4:00:00 AM,0,0
4/11/2022 5:00:00 AM,8,0.133333
4/11/2022 6:00:00 AM,1,0.016667
4/11/2022 7:00:00 AM,30,0.5
4/11/2022 8:00:00 AM,25,0.416667
4/11/2022 9:00:00 AM,5,0.083333
4/11/2022 10:00:00 AM,14,0.233333
4/11/2022 11:00:00 AM,16,0.266667
4/11/2022 12:00:00 PM,29,0.483333
4/11/2022 1:00:00 PM,33,0.55
4/11/2022 2:00:00 PM,3,0.05
4/11/2022 3:00:00 PM,4,0.066667
4/11/2022 4:00:00 PM,0,0
4/11/2022 5:00:00 PM,0,0
4/11/2022 6:00:00 PM,0,0
4/11/2022 7:00:00 PM,0,0
4/11/2022 8:00:00 PM,0,0
4/11/2022 9:00:00 PM,0,0
4/11/2022 10:00:00 PM,10,0.166667
4/11/2022 11:00:00 PM,4,0.066667
4/12/2022 12:00:00 AM,3,0.05
4/12/2022 1:00:00 AM,2,0.033333
4/12/2022 2:00:00 AM,13,0.216667
4/12/2022 3:00:00 AM,0,0
4/12/2022 4:00:00 AM,0,0
4/12/2022 5:00:00 AM,0,0
4/12/2022 6:00:00 AM,13,0.216667
4/12/2022 7:00:00 AM,68,1.133333
4/12/2022 8:00:00 AM,29,0.483333
4/12/2022 9:00:00 AM,22,0.366667
4/12/2022 10:00:00 AM,13,0.216667
4/12/2022 11:00:00 AM,112,1.866667
4/12/2022 12:00:00 PM,117,1.95
4/12/2022 1:00:00 PM,9,0.15
4/12/2022 2:00:00 PM,68,1.133333
4/12/2022 3:00:00 PM,140,2.333333
4/12/2022 4:00:00 PM,8,0.133333
4/12/2022 5:00:00 PM,0,0
4/12/2022 6:00:00 PM,0,0
4/12/2022 7:00:00 PM,5,0.083333
4/12/2022 8:00:00 PM,20,0.333333
4/12/2022 9:00:00 PM,13,0.216667
4/12/2022 10:00:00 PM,34,0.566667
4/12/2022 11:00:00 PM,6,0.1
4/13/2022 12:00:00 AM,1,0.016667
4/13/2022 1:00:00 AM,0,0
4/13/2022 2:00:00 AM,0,0
4/13/2022 3:00:00 AM,0,0
4/13/2022 4:00:00 AM,0,0
4/13/2022 5:00:00 AM,0,0
4/13/2022 6:00:00 AM,2,0.033333
4/13/2022 7:00:00 AM,84,1.4
4/13/2022 8:00:00 AM,31,0.516667
4/13/2022 9:00:00 AM,3,0.05
4/13/2022 10:00:00 AM,11,0.183333
4/13/2022 11:00:00 AM,37,0.616667
4/13/2022 12:00:00 PM,2,0.033333
4/13/2022 1:00:00 PM,17,0.283333
4/13/2022 2:00:00 PM,1,0.016667
4/13/2022 3:00:00 PM,45,0.75
4/13/2022 4:00:00 PM,3,0.05
4/13/2022 5:00:00 PM,6,0.1
4/13/2022 6:00:00 PM,3,0.05
4/13/2022 7:00:00 PM,18,0.3
4/13/2022 8:00:00 PM,10,0.166667
4/13/2022 9:00:00 PM,9,0.15
4/13/2022 10:00:00 PM,43,0.716667
4/13/2022 11:00:00 PM,14,0.233333
4/14/2022 12:00:00 AM,0,0
4/14/2022 1:00:00 AM,0,0
4/14/2022 2:00:00 AM,0,0
4/14/2022 3:00:00 AM,0,0
4/14/2022 4:00:00 AM,0,0
4/14/2022 5:00:00 AM,0,0
4/14/2022 6:00:00 AM,0,0
4/14/2022 7:00:00 AM,8,0.133333
4/14/2022 8:00:00 AM,72,1.2
4/14/2022 9:00:00 AM,14,0.233333
4/14/2022 10:00:00 AM,8,0.133333
4/14/2022 11:00:00 AM,5,0.083333
4/14/2022 12:00:00 PM,25,0.416667
4/14/2022 1:00:00 PM,31,0.516667
4/14/2022 2:00:00 PM,30,0.5
4/14/2022 3:00:00 PM,83,1.383333
4/14/2022 4:00:00 PM,29,0.483333
4/14/2022 5:00:00 PM,0,0
4/14/2022 6:00:00 PM,9,0.15
4/14/2022 7:00:00 PM,23,0.383333
4/14/2022 8:00:00 PM,2,0.033333
4/14/2022 9:00:00 PM,10,0.166667
4/14/2022 10:00:00 PM,25,0.416667
4/14/2022 11:00:00 PM,0,0
4/15/2022 12:00:00 AM,1,0.016667
4/15/2022 1:00:00 AM,4,0.066667
4/15/2022 2:00:00 AM,4,0.066667
4/15/2022 3:00:00 AM,4,0.066667
4/15/2022 4:00:00 AM,8,0.133333
4/15/2022 5:00:00 AM,33,0.55
4/15/2022 6:00:00 AM,2,0.033333
4/15/2022 7:00:00 AM,1,0.016667
4/15/2022 8:00:00 AM,0,0
4/15/2022 9:00:00 AM,19,0.316667
4/15/2022 10:00:00 AM,21,0.35
4/15/2022 11:00:00 AM,10,0.166667
4/15/2022 12:00:00 PM,0,0
4/15/2022 1:00:00 PM,0,0
4/15/2022 2:00:00 PM,0,0
4/15/2022 3:00:00 PM,7,0.116667
4/15/2022 4:00:00 PM,4,0.066667
4/15/2022 5:00:00 PM,0,0
4/15/2022 6:00:00 PM,0,0
4/15/2022 7:00:00 PM,45,0.75
4/15/2022 8:00:00 PM,10,0.166667
4/15/2022 9:00:00 PM,30,0.5
4/15/2022 10:00:00 PM,0,0
4/15/2022 11:00:00 PM,0,0
4/16/2022 12:00:00 AM,0,0
4/16/2022 1:00:00 AM,0,0
4/16/2022 2:00:00 AM,0,0
4/16/2022 3:00:00 AM,0,0
4/16/2022 4:00:00 AM,0,0
4/16/2022 5:00:00 AM,0,0
4/16/2022 6:00:00 AM,0,0
4/16/2022 7:00:00 AM,0,0
4/16/2022 8:00:00 AM,16,0.266667
4/16/2022 9:00:00 AM,22,0.366667
4/16/2022 10:00:00 AM,81,1.35
4/16/2022 11:00:00 AM,32,0.533333
4/16/2022 12:00:00 PM,29,0.483333
4/16/2022 1:00:00 PM,14,0.233333
4/16/2022 2:00:00 PM,42,0.7
4/16/2022 3:00:00 PM,30,0.5
4/16/2022 4:00:00 PM,21,0.35
4/16/2022 5:00:00 PM,37,0.616667
4/16/2022 6:00:00 PM,16,0.266667
4/16/2022 7:00:00 PM,60,1
4/16/2022 8:00:00 PM,58,0.966667
4/16/2022 9:00:00 PM,39,0.65
4/16/2022 10:00:00 PM,13,0.216667
4/16/2022 11:00:00 PM,22,0.366667
4/17/2022 12:00:00 AM,14,0.233333
4/17/2022 1:00:00 AM,8,0.133333
4/17/2022 2:00:00 AM,0,0
4/17/2022 3:00:00 AM,0,0
4/17/2022 4:00:00 AM,0,0
4/17/2022 5:00:00 AM,0,0
4/17/2022 6:00:00 AM,0,0
4/17/2022 7:00:00 AM,0,0
4/17/2022 8:00:00 AM,39,0.65
4/17/2022 9:00:00 AM,124,2.066667
4/17/2022 10:00:00 AM,49,0.816667
4/17/2022 11:00:00 AM,14,0.233333
4/17/2022 12:00:00 PM,0,0
4/17/2022 1:00:00 PM,0,0
4/17/2022 2:00:00 PM,0,0
4/17/2022 3:00:00 PM,0,0
4/17/2022 4:00:00 PM,0,0
4/17/2022 5:00:00 PM,0,0
4/17/2022 6:00:00 PM,0,0
4/17/2022 7:00:00 PM,0,0
4/17/2022 8:00:00 PM,0,0
4/17/2022 9:00:00 PM,0,0
4/17/2022 10:00:00 PM,0,0
4/17/2022 11:00:00 PM,0,0
4/18/2022 12:00:00 AM,0,0
4/18/2022 1:00:00 AM,0,0
4/18/2022 2:00:00 AM,0,0
